title,link,author,rating
"Red Seas Under Red Skies (Gentleman Bastard, #2)",https://www.goodreads.com/book/show/40604556-red-seas-under-red-skies,Scott Lynch,4.24
"The Hundred Thousand Kingdoms (Inheritance, #1)",https://www.goodreads.com/book/show/6437061-the-hundred-thousand-kingdoms,N.K. Jemisin,3.89
"Winter's Heart (The Wheel of Time, #9)",https://www.goodreads.com/book/show/13891.Winter_s_Heart,Robert Jordan,"avg rating 3.96 — 129,093 ratings — published 2000"
Norse Mythology (Paperback),https://www.goodreads.com/book/show/37903770-norse-mythology,Neil Gaiman,4.1
"Alanna: The First Adventure (Song of the Lioness, #1)",https://www.goodreads.com/book/show/13831.Alanna,Tamora Pierce,4.27
"Kingdom of the Wicked (Kingdom of the Wicked, #1)",https://www.goodreads.com/book/show/52735921-kingdom-of-the-wicked,Kerri Maniscalco,3.93
"The Obelisk Gate (The Broken Earth, #2)",https://www.goodreads.com/book/show/26228034-the-obelisk-gate,N.K. Jemisin,4.31
"Prince of Thorns (The Broken Empire, #1)",https://www.goodreads.com/book/show/9579634-prince-of-thorns,Mark Lawrence,3.84
The Neverending Story (Hardcover),https://www.goodreads.com/book/show/27712.The_Neverending_Story,Michael Ende,"avg rating 4.18 — 192,588 ratings — published 1979"
"Glass Sword (Red Queen, #2)",https://www.goodreads.com/book/show/23174274-glass-sword,Victoria Aveyard,3.81
Heartless (Hardcover),https://www.goodreads.com/book/show/18584855-heartless,Marissa Meyer,4.09
"A Curse So Dark and Lonely (Cursebreakers, #1)",https://www.goodreads.com/book/show/43204703-a-curse-so-dark-and-lonely,Brigid Kemmerer,4.0
Alice's Adventures in Wonderland / Through the Looking-Glass (Paperback),https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,Lewis Carroll,"avg rating 4.06 — 539,902 ratings — published 1871"
"Crossroads of Twilight (The Wheel of Time, #10)",https://www.goodreads.com/book/show/113435.Crossroads_of_Twilight,Robert Jordan,"avg rating 3.79 — 115,613 ratings — published 2003"
"The Dream Thieves (The Raven Cycle, #2)",https://www.goodreads.com/book/show/17347389-the-dream-thieves,Maggie Stiefvater,4.23
"The Golem and the Jinni (The Golem and the Jinni, #1)",https://www.goodreads.com/book/show/15819028-the-golem-and-the-jinni,Helene Wecker,4.12
"The Wonderful Wizard of Oz (Oz, #1)",https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,L. Frank Baum,"avg rating 3.99 — 434,860 ratings — published 1900"
"The Black Prism (Lightbringer, #1)",https://www.goodreads.com/book/show/7165300-the-black-prism,Brent Weeks,4.23
"Wyrd Sisters (Discworld, #6; Witches, #2)",https://www.goodreads.com/book/show/34504.Wyrd_Sisters,Terry Pratchett,"avg rating 4.15 — 111,322 ratings — published 1988"
"Pawn of Prophecy (The Belgariad, #1)",https://www.goodreads.com/book/show/44659.Pawn_of_Prophecy,David Eddings,"avg rating 4.16 — 103,195 ratings — published 1982"
"The Tombs of Atuan (Earthsea Cycle, #2)",https://www.goodreads.com/book/show/13662.The_Tombs_of_Atuan,Ursula K. Le Guin,"avg rating 4.12 — 110,053 ratings — published 1970"
"Dune (Dune, #1)",https://www.goodreads.com/book/show/44767458-dune,Frank Herbert,"avg rating 4.26 — 1,219,283 ratings — published 1965"
"The Red Pyramid (The Kane Chronicles, #1)",https://www.goodreads.com/book/show/7090447-the-red-pyramid,Rick Riordan,4.1
"Fool Moon (The Dresden Files, #2)",https://www.goodreads.com/book/show/91477.Fool_Moon,Jim Butcher,3.99
"Nevernight (The Nevernight Chronicle, #1)",https://www.goodreads.com/book/show/26114463-nevernight,Jay Kristoff,4.23
"The Last Unicorn (The Last Unicorn, #1)",https://www.goodreads.com/book/show/29127.The_Last_Unicorn,Peter S. Beagle,4.16
"The Drawing of the Three (The Dark Tower, #2)",https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three,Stephen King,4.23
"Cress (The Lunar Chronicles, #3)",https://www.goodreads.com/book/show/13206828-cress,Marissa Meyer,4.41
"Legendborn (Legendborn, #1)",https://www.goodreads.com/book/show/50892338-legendborn,Tracy Deonn,4.39
"The Gathering Storm (The Wheel of Time, #12)",https://www.goodreads.com/book/show/1166599.The_Gathering_Storm,Robert Jordan,"avg rating 4.41 — 152,151 ratings — published 2009"
"Knife of Dreams (The Wheel of Time, #11)",https://www.goodreads.com/book/show/13888.Knife_of_Dreams,Robert Jordan,"avg rating 4.18 — 124,149 ratings — published 2005"
"The Blood of Olympus (The Heroes of Olympus, #5)",https://www.goodreads.com/book/show/18705209-the-blood-of-olympus,Rick Riordan,4.43
"The Sword of Shannara (The Original Shannara Trilogy, #1)",https://www.goodreads.com/book/show/15575.The_Sword_of_Shannara,Terry Brooks,3.76
"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",https://www.goodreads.com/book/show/12812550-days-of-blood-starlight,Laini Taylor,4.14
"The Warded Man (The Demon Cycle, #1)",https://www.goodreads.com/book/show/3428935-the-warded-man,Peter V. Brett,4.25
"Seraphina (Seraphina, #1)",https://www.goodreads.com/book/show/19549841-seraphina,Rachel Hartman,3.94
"A Torch Against the Night (An Ember in the Ashes, #2)",https://www.goodreads.com/book/show/25558608-a-torch-against-the-night,Sabaa Tahir,4.25
The Ten Thousand Doors of January (Hardcover),https://www.goodreads.com/book/show/43521657-the-ten-thousand-doors-of-january,Alix E. Harrow,4.04
"Shadows of Self (Mistborn, #5)",https://www.goodreads.com/book/show/16065004-shadows-of-self,Brandon Sanderson,4.29
"The Kiss of Deception (The Remnant Chronicles, #1)",https://www.goodreads.com/book/show/16429619-the-kiss-of-deception,Mary E. Pearson,3.95
"The Slow Regard of Silent Things (The Kingkiller Chronicle, #2.5)",https://www.goodreads.com/book/show/21535271-the-slow-regard-of-silent-things,Patrick Rothfuss,3.89
"Ship of Magic (Liveship Traders, #1)",https://www.goodreads.com/book/show/45100.Ship_of_Magic,Robin Hobb,4.19
The Little Prince (Paperback),https://www.goodreads.com/book/show/157993.The_Little_Prince,Antoine de Saint-Exupéry,"avg rating 4.32 — 1,945,296 ratings — published 1943"
"Legends & Lattes (Legends & Lattes, #1)",https://www.goodreads.com/book/show/61242426-legends-lattes,Travis Baldree,4.25
Babel: An Arcane History (Hardcover),https://www.goodreads.com/book/show/57945316-babel,R.F. Kuang,4.26
"Towers of Midnight (The Wheel of Time, #13)",https://www.goodreads.com/book/show/8253920-towers-of-midnight,Robert Jordan,"avg rating 4.46 — 149,564 ratings — published 2010"
"The Queen of the Tearling (The Queen of the Tearling, #1)",https://www.goodreads.com/book/show/22864842-the-queen-of-the-tearling,Erika Johansen,3.99
"The Amulet of Samarkand (Bartimaeus, #1)",https://www.goodreads.com/book/show/334123.The_Amulet_of_Samarkand,Jonathan Stroud,4.03
"The Time of Contempt (The Witcher, #2)",https://www.goodreads.com/book/show/14781491-the-time-of-contempt,Andrzej Sapkowski,"avg rating 4.16 — 125,879 ratings — published 1995"
"Dragonflight (Dragonriders of Pern, #1)",https://www.goodreads.com/book/show/61975.Dragonflight,Anne McCaffrey,"avg rating 4.09 — 134,137 ratings — published 1968"
"The Atlas Six (The Atlas, #1)",https://www.goodreads.com/book/show/50520939-the-atlas-six,Olivie Blake,"avg rating 3.68 — 143,975 ratings — published 2020"
"Red Seas Under Red Skies (Gentleman Bastard, #2)",https://www.goodreads.com/book/show/40604556-red-seas-under-red-skies,Olivie Blake,"avg rating 4.24 — 135,716 ratings — published 2007"
"Vampire Academy (Vampire Academy, #1)",https://www.goodreads.com/book/show/345627.Vampire_Academy,Richelle Mead,4.11
Quidditch Through the Ages (Hogwarts Library),https://www.goodreads.com/book/show/111450.Quidditch_Through_the_Ages,Kennilworthy Whisp,3.81
"Small Gods (Discworld, #13)",https://www.goodreads.com/book/show/34484.Small_Gods,Terry Pratchett,"avg rating 4.31 — 115,819 ratings — published 1992"
"Furies of Calderon (Codex Alera, #1)",https://www.goodreads.com/book/show/29396.Furies_of_Calderon,Jim Butcher,4.12
"A Kingdom of Flesh and Fire (Blood and Ash, #2)",https://www.goodreads.com/book/show/54319549-a-kingdom-of-flesh-and-fire,Jennifer L. Armentrout,4.4
"The Iron King (The Iron Fey, #1)",https://www.goodreads.com/book/show/6644117-the-iron-king,Julie Kagawa,3.88
"Winter (The Lunar Chronicles, #4)",https://www.goodreads.com/book/show/13206900-winter,Marissa Meyer,4.43
"Interview with the Vampire (The Vampire Chronicles, #1)",https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,Anne Rice,"avg rating 4.01 — 561,281 ratings — published 1976"
"Jade City (The Green Bone Saga, #1)",https://www.goodreads.com/book/show/43587154-jade-city,Fonda Lee,4.11
"Blue Lily, Lily Blue (The Raven Cycle, #3)",https://www.goodreads.com/book/show/17378508-blue-lily-lily-blue,Maggie Stiefvater,4.26
"Lady Midnight (The Dark Artifices, #1)",https://www.goodreads.com/book/show/25494343-lady-midnight,Cassandra Clare,4.37
"Shatter Me (Shatter Me, #1)",https://www.goodreads.com/book/show/10429045-shatter-me,Tahereh Mafi,"avg rating 3.89 — 689,017 ratings — published 2011"
"Reaper Man (Discworld, #11; Death, #2)",https://www.goodreads.com/book/show/34517.Reaper_Man,Terry Pratchett,"avg rating 4.28 — 96,912 ratings — published 1991"
"Sourcery (Discworld, #5; Rincewind, #3)",https://www.goodreads.com/book/show/34499.Sourcery,Terry Pratchett,"avg rating 3.90 — 94,514 ratings — published 1988"
"The Stone Sky (The Broken Earth, #3)",https://www.goodreads.com/book/show/31817749-the-stone-sky,N.K. Jemisin,4.35
"Kushiel's Dart (Phèdre's Trilogy, #1)",https://www.goodreads.com/book/show/153008.Kushiel_s_Dart,Jacqueline Carey,4.02
"We Hunt the Flame (Sands of Arawiya, #1)",https://www.goodreads.com/book/show/36492488-we-hunt-the-flame,Hafsah Faizal,3.92
"Lirael (Abhorsen, #2)",https://www.goodreads.com/book/show/47624.Lirael,Garth Nix,4.28
"The Shadows Between Us (The Shadows Between Us, #1)",https://www.goodreads.com/book/show/35702241-the-shadows-between-us,Tricia Levenseller,3.86
"A Memory of Light (The Wheel of Time, #14)",https://www.goodreads.com/book/show/7743175-a-memory-of-light,Robert Jordan,"avg rating 4.55 — 134,481 ratings — published 2013"
"The Young Elites (The Young Elites, #1)",https://www.goodreads.com/book/show/20821111-the-young-elites,Marie Lu,3.87
"Bitterblue (Graceling Realm, #3)",https://www.goodreads.com/book/show/12680907-bitterblue,Kristin Cashore,"avg rating 4.00 — 114,604 ratings — published 2012"
The Children of Húrin (Hardcover),https://www.goodreads.com/book/show/597790.The_Children_of_H_rin,J.R.R. Tolkien,"avg rating 4.02 — 78,975 ratings — published 2007"
"Going Postal (Discworld, #33; Moist von Lipwig, #1)",https://www.goodreads.com/book/show/64222.Going_Postal,Terry Pratchett,"avg rating 4.40 — 118,626 ratings — published 2004"
"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",https://www.goodreads.com/book/show/34494.The_Wee_Free_Men,Terry Pratchett,"avg rating 4.28 — 107,391 ratings — published 2003"
"Daughter of the Forest (Sevenwaters, #1)",https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest,Juliet Marillier,4.28
"Three Dark Crowns (Three Dark Crowns, #1)",https://www.goodreads.com/book/show/28374007-three-dark-crowns,Kendare Blake,3.81
"Grave Peril (The Dresden Files, #3)",https://www.goodreads.com/book/show/91476.Grave_Peril,Jim Butcher,4.14
"The Waste Lands (The Dark Tower, #3)",https://www.goodreads.com/book/show/34084.The_Waste_Lands,Stephen King,4.25
"The Republic of Thieves (Gentleman Bastard, #3)",https://www.goodreads.com/book/show/2890090-the-republic-of-thieves,Scott Lynch,4.22
"The Bands of Mourning (Mistborn, #6)",https://www.goodreads.com/book/show/18739426-the-bands-of-mourning,Brandon Sanderson,4.42
"Daughter of the Pirate King (Daughter of the Pirate King, #1)",https://www.goodreads.com/book/show/33643994-daughter-of-the-pirate-king,Tricia Levenseller,3.99
"Hogfather (Discworld, #20; Death, #4)",https://www.goodreads.com/book/show/34532.Hogfather,Terry Pratchett,"avg rating 4.25 — 89,701 ratings — published 1996"
"The Farthest Shore (Earthsea Cycle, #3)",https://www.goodreads.com/book/show/13667.The_Farthest_Shore,Ursula K. Le Guin,"avg rating 4.12 — 108,148 ratings — published 1972"
An Enchantment of Ravens (Hardcover),https://www.goodreads.com/book/show/30969741-an-enchantment-of-ravens,Margaret Rogerson,3.65
"Dance of Thieves (Dance of Thieves, #1)",https://www.goodreads.com/book/show/35796008-dance-of-thieves,Mary E. Pearson,4.19
"The Goblin Emperor (The Goblin Emperor, #1)",https://www.goodreads.com/book/show/17910048-the-goblin-emperor,Katherine Addison,4.07
"The Girl in the Tower (The Winternight Trilogy, #2)",https://www.goodreads.com/book/show/34050917-the-girl-in-the-tower,Katherine Arden,4.36
"Beautiful Creatures (Caster Chronicles, #1)",https://www.goodreads.com/book/show/6304335-beautiful-creatures,Kami Garcia,3.77
"Shiver (The Wolves of Mercy Falls, #1)",https://www.goodreads.com/book/show/6068551-shiver,Maggie Stiefvater,3.76
"The Raven King (The Raven Cycle, #4)",https://www.goodreads.com/book/show/17378527-the-raven-king,Maggie Stiefvater,4.26
"Rivers of London (Rivers of London, #1)",https://www.goodreads.com/book/show/9317452-rivers-of-london,Ben Aaronovitch,3.87
"House of Sky and Breath (Crescent City, #2)",https://www.goodreads.com/book/show/40132775-house-of-sky-and-breath,Sarah J. Maas,4.51
"Fool's Errand (Tawny Man, #1)",https://www.goodreads.com/book/show/68488.Fool_s_Errand,Robin Hobb,4.34
Dracula (Paperback),https://www.goodreads.com/book/show/17245.Dracula,Bram Stoker,"avg rating 4.01 — 1,184,885 ratings — published 1897"
"Men at Arms (Discworld, #15; City Watch, #2)",https://www.goodreads.com/book/show/400354.Men_at_Arms,Terry Pratchett,"avg rating 4.39 — 96,061 ratings — published 1993"
"Rule of Wolves (King of Scars, #2)",https://www.goodreads.com/book/show/36307674-rule-of-wolves,Leigh Bardugo,4.37
"Dead Until Dark (Sookie Stackhouse, #1)",https://www.goodreads.com/book/show/301082.Dead_Until_Dark,Charlaine Harris,3.97
Peter Pan (Hardcover),https://www.goodreads.com/book/show/34268.Peter_Pan,J.M. Barrie,"avg rating 4.04 — 333,503 ratings — published 1911"
"These Violent Delights (These Violent Delights, #1)",https://www.goodreads.com/book/show/50892212-these-violent-delights,Chloe Gong,3.9
"Hush, Hush (Hush, Hush, #1)",https://www.goodreads.com/book/show/6339664-hush-hush,Becca Fitzpatrick,3.93
The Emperor's Soul (The Cosmere),https://www.goodreads.com/book/show/13578175-the-emperor-s-soul,Brandon Sanderson,4.37
"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",https://www.goodreads.com/book/show/91981.The_Dragonbone_Chair,Tad Williams,3.96
"Abhorsen (Abhorsen, #3)",https://www.goodreads.com/book/show/334643.Abhorsen,Garth Nix,4.23
"The Magicians' Guild (Black Magician Trilogy, #1)",https://www.goodreads.com/book/show/28249.The_Magicians_Guild,Trudi Canavan,"avg rating 3.95 — 81,348 ratings — published 2001"
"This Savage Song (Monsters of Verity, #1)",https://www.goodreads.com/book/show/40642172-this-savage-song,Victoria Schwab,4.04
"Red Sister (Book of the Ancestor, #1)",https://www.goodreads.com/book/show/25895524-red-sister,Mark Lawrence,4.17
"A Great and Terrible Beauty (Gemma Doyle, #1)",https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty,Libba Bray,3.79
"The Winner's Curse (The Winner's Trilogy, #1)",https://www.goodreads.com/book/show/16069030-the-winner-s-curse,Marie Rutkoski,3.96
"Pyramids (Discworld, #7)",https://www.goodreads.com/book/show/64217.Pyramids,Terry Pratchett,"avg rating 3.92 — 81,676 ratings — published 1989"
"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",https://www.goodreads.com/book/show/15724396-the-sword-of-summer,Rick Riordan,4.24
"Shadow of Night (All Souls, #2)",https://www.goodreads.com/book/show/11559200-shadow-of-night,Deborah Harkness,4.07
"Baptism of Fire (The Witcher, #3)",https://www.goodreads.com/book/show/18656031-baptism-of-fire,Andrzej Sapkowski,"avg rating 4.26 — 103,415 ratings — published 1996"
"Daughter of the Moon Goddess (The Celestial Kingdom Duology, #1)",https://www.goodreads.com/book/show/57789637-daughter-of-the-moon-goddess,Sue Lynn Tan,4.15
"Night Watch (Discworld, #29; City Watch, #6)",https://www.goodreads.com/book/show/47989.Night_Watch,Terry Pratchett,"avg rating 4.49 — 107,277 ratings — published 2002"
"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",https://www.goodreads.com/book/show/55987278-once-upon-a-broken-heart,Stephanie Garber,4.13
"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",https://www.goodreads.com/book/show/13618440-dreams-of-gods-monsters,Laini Taylor,4.13
A Monster Calls (Paperback),https://www.goodreads.com/book/show/25480342-a-monster-calls,Patrick Ness,"avg rating 4.35 — 253,594 ratings — published 2011"
"Wizard and Glass (The Dark Tower, #4)",https://www.goodreads.com/book/show/5096.Wizard_and_Glass,Stephen King,4.26
"Witches Abroad (Discworld, #12; Witches, #3)",https://www.goodreads.com/book/show/2442.Witches_Abroad,Terry Pratchett,"avg rating 4.24 — 85,215 ratings — published 1991"
The Once and Future King (Mass Market Paperback),https://www.goodreads.com/book/show/43545.The_Once_and_Future_King,T.H. White,"avg rating 4.07 — 105,839 ratings — published 1958"
"Watership Down (Watership Down, #1)",https://www.goodreads.com/book/show/76620.Watership_Down,Richard Adams,"avg rating 4.08 — 468,953 ratings — published 1972"
"Stone of Tears (Sword of Truth, #2)",https://www.goodreads.com/book/show/234184.Stone_of_Tears,Terry Goodkind,"avg rating 4.10 — 110,760 ratings — published 1995"
"Dragons of Autumn Twilight (Dragonlance: Chronicles, #1)",https://www.goodreads.com/book/show/259836.Dragons_of_Autumn_Twilight,Margaret Weis,"avg rating 4.01 — 114,567 ratings — published 1984"
"Summer Knight (The Dresden Files, #4)",https://www.goodreads.com/book/show/91478.Summer_Knight,Jim Butcher,4.27
"Magician: Apprentice (The Riftwar Saga, #1)",https://www.goodreads.com/book/show/13812.Magician,Raymond E. Feist,"avg rating 4.17 — 92,325 ratings — published 1982"
"Hollow City (Miss Peregrine's Peculiar Children, #2)",https://www.goodreads.com/book/show/23164983-hollow-city,Ransom Riggs,"avg rating 4.06 — 230,307 ratings — published 2014"
"Dealing with Dragons (Enchanted Forest Chronicles, #1)",https://www.goodreads.com/book/show/150739.Dealing_with_Dragons,Patricia C. Wrede,4.15
Under the Whispering Door (Hardcover),https://www.goodreads.com/book/show/53205888-under-the-whispering-door,T.J. Klune,4.17
Tigana (Paperback),https://www.goodreads.com/book/show/104089.Tigana,Guy Gavriel Kay,4.09
"King's Cage (Red Queen, #3)",https://www.goodreads.com/book/show/30226723-king-s-cage,Victoria Aveyard,3.92
"Blood Song (Raven's Shadow, #1)",https://www.goodreads.com/book/show/13569581-blood-song,Anthony Ryan,4.42
Queen of Sorcery (The Belgariad #2),https://www.goodreads.com/book/show/587582.Queen_of_Sorcery,David Eddings,"avg rating 4.14 — 71,181 ratings — published 1982"
Magician's Gambit (The Belgariad #3),https://www.goodreads.com/book/show/44688.Magician_s_Gambit,David Eddings,"avg rating 4.14 — 90,213 ratings — published 1983"
"Redwall (Redwall, #1)",https://www.goodreads.com/book/show/7996.Redwall,Brian Jacques,"avg rating 4.13 — 115,175 ratings — published 1986"
"She Who Became the Sun (The Radiant Emperor, #1)",https://www.goodreads.com/book/show/48727813-she-who-became-the-sun,Shelley Parker-Chan,3.89
"Theft of Swords (The Riyria Revelations, #1-2)",https://www.goodreads.com/book/show/10790290-theft-of-swords,Michael J. Sullivan,4.22
"The Dragon Republic (The Poppy War, #2)",https://www.goodreads.com/book/show/41118857-the-dragon-republic,R.F. Kuang,4.39
Cruel Beauty (Hardcover),https://www.goodreads.com/book/show/15839984-cruel-beauty,Rosamund Hodge,3.65
The Sandman Vol. 1: Preludes & Nocturnes (Hardcover),https://www.goodreads.com/book/show/23754.The_Sandman_Vol_1,Neil Gaiman,4.25
"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,Tamora Pierce,4.23
"Angelfall (Penryn & the End of Days, #1)",https://www.goodreads.com/book/show/15863832-angelfall,Susan Ee,4.11
"Rhythm of War (The Stormlight Archive, #4)",https://www.goodreads.com/book/show/49021976-rhythm-of-war,Brandon Sanderson,4.62
"Feet of Clay (Discworld, #19; City Watch, #3)",https://www.goodreads.com/book/show/34527.Feet_of_Clay,Terry Pratchett,"avg rating 4.31 — 80,317 ratings — published 1996"
"The Book of Three (The Chronicles of Prydain, #1)",https://www.goodreads.com/book/show/24780.The_Book_of_Three,Lloyd Alexander,"avg rating 3.98 — 77,302 ratings — published 1964"
"New Spring (The Wheel of Time, #0)",https://www.goodreads.com/book/show/187065.New_Spring,Robert Jordan,"avg rating 4.05 — 96,488 ratings — published 2004"
"Steelheart (The Reckoners, #1)",https://www.goodreads.com/book/show/17182126-steelheart,Brandon Sanderson,4.14
"Foundryside (The Founders Trilogy, #1)",https://www.goodreads.com/book/show/37173847-foundryside,Robert Jackson Bennett,4.2
"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",https://www.goodreads.com/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy,Douglas Adams,"avg rating 4.23 — 1,751,461 ratings — published 1979"
"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",https://www.goodreads.com/book/show/50027.Homeland,R.A. Salvatore,"avg rating 4.26 — 85,129 ratings — published 1990"
"The Demon King (Seven Realms, #1)",https://www.goodreads.com/book/show/6342491-the-demon-king,Cinda Williams Chima,4.15
"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",https://www.goodreads.com/book/show/53439886-how-the-king-of-elfhame-learned-to-hate-stories,Holly Black,4.21
"Inkspell (Inkworld, #2)",https://www.goodreads.com/book/show/28195.Inkspell,Cornelia Funke,3.93
"Magic Study (Study, #2)",https://www.goodreads.com/book/show/46202.Magic_Study,Maria V. Snyder,4.04
"A Winter's Promise (The Mirror Visitor, #1)",https://www.goodreads.com/book/show/40969531-a-winter-s-promise,Christelle Dabos,"avg rating 4.06 — 84,624 ratings — published 2013"
"Soul Music (Discworld, #16; Death, #3)",https://www.goodreads.com/book/show/34502.Soul_Music,Terry Pratchett,"avg rating 4.05 — 76,045 ratings — published 1994"
"The Girl of Fire and Thorns (Fire and Thorns, #1)",https://www.goodreads.com/book/show/10429092-the-girl-of-fire-and-thorns,Rae Carson,"avg rating 3.78 — 80,481 ratings — published 2011"
"Truthwitch (The Witchlands, #1)",https://www.goodreads.com/book/show/21414439-truthwitch,Susan Dennard,3.85
Enchanters' End Game (The Belgariad #5),https://www.goodreads.com/book/show/44687.Enchanters_End_Game,David Eddings,"avg rating 4.19 — 90,863 ratings — published 1984"
Castle of Wizardry (The Belgariad #4),https://www.goodreads.com/book/show/645023.Castle_of_Wizardry,David Eddings,"avg rating 4.17 — 74,663 ratings — published 1984"
"The Ruins of Gorlan (Ranger's Apprentice, #1)",https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan,John Flanagan,"avg rating 4.24 — 150,649 ratings — published 2004"
"The Gilded Wolves (The Gilded Wolves, #1)",https://www.goodreads.com/book/show/39863498-the-gilded-wolves,Roshani Chokshi,3.73
"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",https://www.goodreads.com/book/show/17402605-the-alchemyst,Michael Scott,3.86
"The Bridge Kingdom (The Bridge Kingdom, #1)",https://www.goodreads.com/book/show/53921926-the-bridge-kingdom,Danielle L. Jensen,4.07
"Fallen (Fallen, #1)",https://www.goodreads.com/book/show/6487308-fallen,Lauren Kate,3.72
"The Hidden Oracle (The Trials of Apollo, #1)",https://www.goodreads.com/book/show/26252859-the-hidden-oracle,Rick Riordan,4.18
"Black Sun (Between Earth and Sky, #1)",https://www.goodreads.com/book/show/50892360-black-sun,Rebecca Roanhorse,4.21
The Girl Who Drank the Moon (Hardcover),https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon,Kelly Barnhill,4.12
Gods of Jade and Shadow (Hardcover),https://www.goodreads.com/book/show/36510722-gods-of-jade-and-shadow,Silvia Moreno-Garcia,3.9
"Half a King (Shattered Sea, #1)",https://www.goodreads.com/book/show/37586799-half-a-king,Joe Abercrombie,"avg rating 3.97 — 61,315 ratings — published 2014"
"The Crown of Gilded Bones (Blood and Ash, #3)",https://www.goodreads.com/book/show/55240343-the-crown-of-gilded-bones,Jennifer L. Armentrout,4.21
"Scythe (Arc of a Scythe, #1)",https://www.goodreads.com/book/show/28954189-scythe,Neal Shusterman,4.33
"Golden Fool (Tawny Man, #2)",https://www.goodreads.com/book/show/45109.Golden_Fool,Robin Hobb,4.35
"The Tower of the Swallow (The Witcher, #4)",https://www.goodreads.com/book/show/18247597-the-tower-of-the-swallow,Andrzej Sapkowski,"avg rating 4.23 — 86,964 ratings — published 1997"
"The Arctic Incident (Artemis Fowl, #2)",https://www.goodreads.com/book/show/114955.The_Arctic_Incident,Eoin Colfer,"avg rating 3.96 — 150,699 ratings — published 2002"
"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",https://www.goodreads.com/book/show/34510.Moving_Pictures,Terry Pratchett,"avg rating 3.96 — 77,674 ratings — published 1990"
"Eric (Discworld, #9; Rincewind, #4)",https://www.goodreads.com/book/show/64218.Eric,Terry Pratchett,"avg rating 3.77 — 70,216 ratings — published 1990"
"Six Crimson Cranes (Six Crimson Cranes, #1)",https://www.goodreads.com/book/show/53457092-six-crimson-cranes,Elizabeth Lim,4.24
"The Hazel Wood (The Hazel Wood, #1)",https://www.goodreads.com/book/show/34275232-the-hazel-wood,Melissa Albert,3.57
"Insurgent (Divergent, #2)",https://www.goodreads.com/book/show/11735983-insurgent,Veronica Roth,3.98
The Scorpio Races (Hardcover),https://www.goodreads.com/book/show/10626594-the-scorpio-races,Maggie Stiefvater,4.09
Nimona (Kindle Edition),https://www.goodreads.com/book/show/19351043-nimona,N.D. Stevenson,"avg rating 4.16 — 142,384 ratings — published 2015"
"Wolves of the Calla (The Dark Tower, #5)",https://www.goodreads.com/book/show/4978.Wolves_of_the_Calla,Stephen King,4.19
Alice's Adventures in Wonderland (Hardcover),https://www.goodreads.com/book/show/60671823-alice-s-adventures-in-wonderland,Lewis Carroll,"avg rating 4.00 — 359,323 ratings — published 1865"
"Lords and Ladies (Discworld, #14; Witches, #4)",https://www.goodreads.com/book/show/34529.Lords_and_Ladies,Terry Pratchett,"avg rating 4.19 — 76,278 ratings — published 1992"
"Death Masks (The Dresden Files, #5)",https://www.goodreads.com/book/show/91479.Death_Masks,Jim Butcher,4.29
"Grave Mercy (His Fair Assassin, #1)",https://www.goodreads.com/book/show/9565548-grave-mercy,Robin LaFevers,"avg rating 3.89 — 104,358 ratings — published 2012"
"The Diviners (The Diviners, #1)",https://www.goodreads.com/book/show/7728889-the-diviners,Libba Bray,3.94
"Legendary (Caraval, #2)",https://www.goodreads.com/book/show/36329818-legendary,Stephanie Garber,4.2
"Legendary (Caraval, #2)",https://www.goodreads.com/book/show/36329818-legendary,Stephanie Garber,4.2
"The Invisible Library (The Invisible Library, #1)",https://www.goodreads.com/book/show/21416690-the-invisible-library,Genevieve Cogman,3.74
"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,Tamora Pierce,4.31
"Fourth Wing (The Empyrean, #1)",https://www.goodreads.com/book/show/61431922-fourth-wing,Rebecca Yarros,4.69
"The Mad Ship (Liveship Traders, #2)",https://www.goodreads.com/book/show/45101.The_Mad_Ship,Robin Hobb,4.28
